t_data,del1_target_values,del1,omega1_target_values,omega1,del2_target_values,del2,omega2_target_values,omega2,del3_target_values,del3,omega3_target_values,omega3
12.91139240506329,0.26657253959368343,0.26639855258181133,1.0000123997143158,1.0000112606394527,0.8197895491272669,0.8187758608881803,1.0001731803902905,1.0001741203348269,0.8066641223243,0.799502570091413,1.0001703942930273,1.0001695770136878
13.012658227848101,0.26709058776189404,0.2668500688486153,1.0000137016106625,1.0000124806218231,0.826628810281833,0.8253383033684045,1.0001715040139398,1.0001709406806552,0.8133232919076416,0.8059351322266148,1.0001652648038426,1.00016865473908
13.113924050632912,0.26765940373864,0.267347988874602,1.0000149594777488,1.0000137006041936,0.8334007914226723,0.8317798031940016,1.0001697944893322,1.0001677610264832,0.8197836123374505,0.8123326143394862,1.0001603617391355,1.0001677324644724
13.215189873417721,0.2682772871543418,0.2678923126597681,1.0000161748964034,1.0000149205865638,0.8401043371972607,0.838100360364979,1.0001680565501139,1.0001645813723115,0.8260536962723704,0.8186950164300295,1.0001556730330172,1.0001668101898649
13.316455696202532,0.2689425930969034,0.26848304020411495,1.0000173494189017,1.0000161405689343,0.8467384471633855,0.844299974881334,1.0001662945938727,1.0001614017181397,0.8321417400508612,0.8250223384982556,1.000151187285804,1.0001658879152573
13.417721518987342,0.2696537283200113,0.26912017150764334,1.0000184845064388,1.0000173605513047,0.8533022604035483,0.8503786467430672,1.0001645127324246,1.0001582220639678,0.8380555560757587,0.8313145805441533,1.0001468936332154,1.0001649656406495
13.518987341772151,0.2704091512431344,0.26980370657035313,1.0000195815291286,1.000018580533675,0.8597950555249634,0.8563363759501772,1.0001627147918115,1.000155042409796,0.8438025728142734,0.8375717425677232,1.0001427817463742,1.000164043366042
13.620253164556962,0.2712073719515246,0.2705336453922433,1.000020641766005,1.0000198005160454,0.8662162506595588,0.8621731625026603,1.0001609043123045,1.000151862755624,0.8493898347979912,0.8437938245689693,1.0001388418318067,1.0001631210914343
13.721518987341772,0.27204695219621605,0.2713099879733142,1.0000216664050203,1.000021020498416,0.8725654034639762,0.867889006400528,1.000159084548401,1.0001486831014523,0.8548240026228736,0.8499808265478866,1.0001350646314426,1.0001621988168268
13.822784810126581,0.27292650539402546,0.27213273431356605,1.0000226565430475,1.0000222404807861,0.8788422111195705,0.8734839076437653,1.0001572584688254,1.0001455034472804,0.8601113529492569,0.8561327485044863,1.0001314414226155,1.0001612765422192
13.924050632911392,0.2738446974655107,0.273001884412999,1.0000236135703153,1.0000228504719715,0.8850464899793211,0.8789578662323845,1.0001554286371712,1.0001439136201946,0.865257831598911,0.8622495904387502,1.0001279654507906,1.0001608154049153
14.025316455696203,0.2738446974655107,0.2735450845501945,1.0000236135703153,1.0000286166857613,0.8850464899793211,0.8878891965758613,1.0001554286371712,1.0001227057636553,0.865257831598911,0.868953779681791,1.0001279654507906,1.0000949098168763
14.126582278481013,0.2748002101185121,0.27468068832319753,1.0000245385223463,1.0000287297959976,0.8911780560860343,0.8927585629776227,1.0001535978279699,1.000123193422581,0.8702692955550173,0.8727201119202163,1.0001246279272886,1.0000947653637364
14.227848101265822,0.27579180273889425,0.27582526926511747,1.0000254324282352,1.00002895601647,0.8972369556628468,0.8976666331846085,1.0001517682089198,1.0001241687404323,0.875151026033448,0.8764749794116693,1.0001214221707377,1.0000944764574566
